step,mloss,gloss,loss
551.0,1.4126,0.9703,2.3829000000000002
552.0,1.427,0.962,2.3890000000000002
553.0,1.5009,0.9602,2.4611
554.0,1.3858,0.9652,2.351
555.0,1.4996,0.9621,2.4617
556.0,1.5404,0.9618,2.5022
557.0,1.5011,0.9641,2.4652000000000003
558.0,1.4473,0.9635,2.4108
559.0,1.4267,0.9656,2.3923
560.0,1.4433,0.9619,2.4052
561.0,1.3772,0.9626,2.3398
562.0,1.4142,0.9566,2.3708
563.0,1.4059,0.9644,2.3703
564.0,1.404,0.9701,2.3741
565.0,1.4865,0.9693,2.4558
566.0,1.42,0.9666,2.3866
567.0,1.3287,0.9648,2.2935
568.0,1.3815,0.9662,2.3476999999999997
569.0,1.3628,0.963,2.3258
570.0,1.3744,0.97,2.3444000000000003
571.0,1.4804,0.9644,2.4448
572.0,1.4348,0.9673,2.4021
573.0,1.4057,0.9749,2.3806
574.0,1.3624,0.9655,2.3279
575.0,1.3567,0.96,2.3167
576.0,1.4186,0.959,2.3776
577.0,1.3877,0.9714,2.3590999999999998
578.0,1.3997,0.9723,2.372
579.0,1.3532,0.9625,2.3157
580.0,1.3913,0.9692,2.3605
581.0,1.4511,0.9661,2.4172000000000002
582.0,1.4814,0.9624,2.4438
583.0,1.4676,0.9661,2.4337
584.0,1.487,0.961,2.448
585.0,1.3754,0.9664,2.3418
586.0,1.4027,0.9636,2.3663
587.0,1.4165,0.9601,2.3766
588.0,1.3617,0.968,2.3297
589.0,1.364,0.9648,2.3288
590.0,1.327,0.9669,2.2939
591.0,1.4471,0.9694,2.4165
592.0,1.4197,0.9666,2.3863
593.0,1.3701,0.9667,2.3368
594.0,1.3557,0.9629,2.3186
595.0,1.4365,0.9612,2.3977000000000004
596.0,1.3682,0.9616,2.3298
597.0,1.4789,0.9646,2.4435000000000002
598.0,1.4756,0.9641,2.4397
599.0,1.3385,0.9638,2.3023
600.0,1.4663,0.9652,2.4314999999999998
601.0,1.5219,0.9584,2.4803
602.0,1.3932,0.9618,2.355
603.0,1.3997,0.9608,2.3605
604.0,1.4501,0.9648,2.4149
605.0,1.3488,0.9626,2.3114
606.0,1.4483,0.9621,2.4104
607.0,1.4003,0.9641,2.3644
608.0,1.4305,0.9692,2.3997
609.0,1.4474,0.9651,2.4125
610.0,1.3952,0.9697,2.3649
611.0,1.3887,0.9633,2.3520000000000003
612.0,1.3363,0.9589,2.2952
613.0,1.4168,0.9616,2.3784
614.0,1.4204,0.9699,2.3903
615.0,1.3863,0.9707,2.357
616.0,1.4161,0.9673,2.3834
617.0,1.5275,0.9661,2.4936
618.0,1.5029,0.964,2.4669
619.0,1.3878,0.9652,2.3529999999999998
620.0,1.4547,0.969,2.4237
621.0,1.4553,0.9635,2.4188
622.0,1.3811,0.9681,2.3491999999999997
623.0,1.4775,0.9665,2.444
624.0,1.4037,0.9628,2.3665
625.0,1.4508,0.9656,2.4164000000000003
626.0,1.3877,0.9634,2.3510999999999997
627.0,1.3964,0.9619,2.3583
628.0,1.4766,0.9631,2.4396999999999998
629.0,1.3913,0.9587,2.35
630.0,1.3871,0.9644,2.3515
631.0,1.3279,0.9625,2.2904
632.0,1.4075,0.9629,2.3704
633.0,1.355,0.9642,2.3192
634.0,1.474,0.9553,2.4293
635.0,1.3494,0.9642,2.3136
636.0,1.3313,0.9605,2.2918
637.0,1.4185,0.9606,2.3791
638.0,1.3472,0.9643,2.3115
639.0,1.4542,0.9664,2.4206
640.0,1.5429,0.9635,2.5064
641.0,1.3359,0.959,2.2949
642.0,1.3603,0.9593,2.3196000000000003
643.0,1.4921,0.9599,2.452
644.0,1.333,0.9604,2.2934
645.0,1.4248,0.9607,2.3855
646.0,1.4031,0.959,2.3621
647.0,1.4457,0.9585,2.4042
648.0,1.3654,0.9677,2.3331
649.0,1.4405,0.9581,2.3986
650.0,1.3163,0.9533,2.2696
651.0,1.4278,0.9649,2.3927
652.0,1.4478,0.959,2.4068
653.0,1.4068,0.9598,2.3666
654.0,1.5381,0.9483,2.4864
655.0,1.4359,0.9565,2.3924
656.0,1.4046,0.9601,2.3647
657.0,1.2963,0.9558,2.2521
658.0,1.4358,0.9615,2.3973
659.0,1.4539,0.9548,2.4087
660.0,1.4309,0.9614,2.3923
661.0,1.4908,0.9581,2.4489
662.0,1.2786,0.9644,2.243
663.0,1.4035,0.9549,2.3584
664.0,1.3547,0.9593,2.314
665.0,1.4925,0.9594,2.4519
666.0,1.3799,0.9616,2.3415
667.0,1.3493,0.9605,2.3098
668.0,1.466,0.9594,2.4254
669.0,1.3858,0.9561,2.3419
670.0,1.4445,0.9538,2.3983
671.0,1.3434,0.9576,2.301
672.0,1.5029,0.955,2.4579
673.0,1.4705,0.9571,2.4276
674.0,1.3574,0.9624,2.3198
675.0,1.5154,0.962,2.4774000000000003
676.0,1.4254,0.9569,2.3823
677.0,1.3835,0.9564,2.3399
678.0,1.3727,0.958,2.3307
679.0,1.3633,0.9571,2.3204
680.0,1.3249,0.9631,2.288
681.0,1.4735,0.9509,2.4244
682.0,1.4742,0.9571,2.4313
683.0,1.3964,0.9627,2.3591
684.0,1.5041,0.9585,2.4626
685.0,1.3723,0.9633,2.3356000000000003
686.0,1.3133,0.9561,2.2694
687.0,1.4597,0.9618,2.4215
688.0,1.5683,0.9619,2.5302
689.0,1.4427,0.9601,2.4028
690.0,1.3708,0.9551,2.3259
691.0,1.4129,0.9655,2.3784
692.0,1.447,0.9662,2.4132
693.0,1.3728,0.9595,2.3323
694.0,1.4992,0.9691,2.4683
695.0,1.4123,0.9572,2.3695000000000004
696.0,1.5167,0.9575,2.4741999999999997
697.0,1.3772,0.9675,2.3447
698.0,1.3861,0.9599,2.346
699.0,1.3311,0.9558,2.2869
700.0,1.4383,0.9628,2.4011
701.0,1.4079,0.9676,2.3754999999999997
702.0,1.3215,0.9633,2.2847999999999997
703.0,1.2942,0.9539,2.2481
704.0,1.4477,0.96,2.4077
705.0,1.4273,0.9601,2.3874
706.0,1.4143,0.9583,2.3726
707.0,1.4896,0.9563,2.4459
708.0,1.4544,0.9561,2.4105
709.0,1.3877,0.9576,2.3453
710.0,1.3835,0.9637,2.3472
711.0,1.5264,0.9545,2.4809
712.0,1.4686,0.9595,2.4280999999999997
713.0,1.3088,0.961,2.2698
714.0,1.4267,0.9599,2.3866
715.0,1.4534,0.9584,2.4118
716.0,1.4195,0.9647,2.3842
