step,mloss,gloss,loss
640.0,2.357,1.0308,3.3878000000000004
641.0,2.3966,1.0009,3.3975
642.0,2.4053,1.0121,3.4173999999999998
643.0,2.4562,0.9769,3.4331
644.0,2.5727,0.9935,3.5662000000000003
645.0,2.4159,1.0052,3.4211
646.0,2.4623,1.0011,3.4634
647.0,2.2681,0.9979,3.266
648.0,2.3427,1.0161,3.3587999999999996
649.0,2.3337,1.0031,3.3368
650.0,2.2764,0.988,3.2644
651.0,2.3696,1.0012,3.3708
652.0,2.4006,0.9959,3.3964999999999996
653.0,2.355,0.9936,3.3486000000000002
654.0,2.3392,0.9945,3.3337
655.0,2.3295,0.9892,3.3186999999999998
656.0,2.3308,1.0051,3.3359
657.0,2.5292,1.0086,3.5378
658.0,2.3591,0.9895,3.3486000000000002
659.0,2.3573,1.0042,3.3615
660.0,2.0885,1.0134,3.1018999999999997
661.0,2.4401,0.9932,3.4333
662.0,2.3993,0.9895,3.3888000000000003
663.0,2.4805,1.0095,3.49
664.0,2.4137,1.0041,3.4177999999999997
665.0,2.3123,0.9926,3.3049
666.0,2.4153,0.9938,3.4090999999999996
667.0,2.368,1.0032,3.3712
668.0,2.297,1.0036,3.3006
669.0,2.2827,1.0043,3.287
670.0,2.3998,1.0184,3.4181999999999997
671.0,2.243,1.0112,3.2542
672.0,2.3486,1.0084,3.3569999999999998
673.0,2.3867,0.9918,3.3785
674.0,2.3935,0.9974,3.3909
675.0,2.5395,0.9902,3.5297
676.0,2.3843,1.0005,3.3848000000000003
677.0,2.4443,0.9987,3.443
678.0,2.3647,1.0156,3.3803
679.0,2.4006,0.9925,3.3931
680.0,2.2025,1.0171,3.2196
681.0,2.4293,0.9972,3.4265
682.0,2.3588,0.998,3.3568
683.0,2.4108,0.9959,3.4067
684.0,2.3902,1.0008,3.391
685.0,2.4778,1.0016,3.4794
686.0,2.3737,1.0044,3.3781
687.0,2.43,0.9953,3.4253
688.0,2.3976,1.0006,3.3982
689.0,2.4021,0.983,3.3851
690.0,2.5457,0.9948,3.5405
691.0,2.2672,0.9991,3.2662999999999998
692.0,2.4389,1.0102,3.4490999999999996
693.0,2.4185,0.9986,3.4171
694.0,2.3626,1.0052,3.3678
695.0,2.3165,0.9945,3.311
696.0,2.3767,0.9951,3.3718
697.0,2.3793,0.9941,3.3734
698.0,2.3897,0.9864,3.3761
699.0,2.4927,1.0208,3.5135
700.0,2.4476,0.9966,3.4442
