step,mloss,gloss,loss
630.0,0.4903,0.9846,1.4749
631.0,0.4564,0.993,1.4494
632.0,0.504,0.9931,1.4971
633.0,0.5179,1.0045,1.5224
634.0,0.4841,0.9895,1.4736
635.0,0.4837,0.9849,1.4686
636.0,0.5249,0.9903,1.5152
637.0,0.5188,0.9613,1.4801000000000002
638.0,0.461,0.9928,1.4538
639.0,0.4677,0.9727,1.4404
640.0,0.5739,0.9853,1.5592
641.0,0.4943,0.9675,1.4618
642.0,0.4454,0.9727,1.4181
643.0,0.54,1.1059,1.6459000000000001
644.0,0.4584,1.0384,1.4968
645.0,0.4804,0.9945,1.4749
646.0,0.4991,1.0166,1.5156999999999998
647.0,0.4919,0.9874,1.4793
648.0,0.4981,0.9839,1.482
649.0,0.456,0.9942,1.4502
650.0,0.5,0.9897,1.4897
651.0,0.5046,0.9817,1.4863
652.0,0.4803,0.9788,1.4591
653.0,0.5086,0.9754,1.484
654.0,0.4942,0.97,1.4642
655.0,0.4772,0.9722,1.4494
656.0,0.5155,0.9504,1.4659
657.0,0.5061,0.9616,1.4677
658.0,0.4963,0.9539,1.4502
659.0,0.4675,0.9423,1.4098000000000002
660.0,0.4986,1.0073,1.5059
661.0,0.5149,1.2764,1.7913000000000001
662.0,0.4863,1.1238,1.6100999999999999
663.0,0.4721,0.9945,1.4666000000000001
664.0,0.5534,1.0043,1.5577
665.0,0.5035,1.0197,1.5232
666.0,0.5487,1.013,1.5616999999999999
667.0,0.5105,0.9967,1.5072
668.0,0.4943,1.0094,1.5037
669.0,0.4974,0.9996,1.497
670.0,0.484,0.997,1.4809999999999999
671.0,0.502,0.9825,1.4845000000000002
672.0,0.5332,1.0098,1.5430000000000001
673.0,0.481,1.0036,1.4846
674.0,0.578,0.9909,1.5689
675.0,0.4902,1.0055,1.4957
676.0,0.4756,0.993,1.4686
677.0,0.4916,0.9922,1.4838
678.0,0.495,1.003,1.4979999999999998
679.0,0.5068,1.0014,1.5082
680.0,0.4975,0.9973,1.4948
681.0,0.4913,0.991,1.4823
682.0,0.5429,1.0139,1.5568
683.0,0.4606,1.0028,1.4634
684.0,0.4802,0.9961,1.4763
685.0,0.4624,0.9954,1.4578
686.0,0.5296,0.991,1.5206
687.0,0.4918,0.9815,1.4733
688.0,0.4814,0.9896,1.471
689.0,0.5004,0.978,1.4784
690.0,0.4876,0.9781,1.4657
691.0,0.4724,0.9773,1.4497
692.0,0.4517,0.9837,1.4354
693.0,0.4631,0.9867,1.4498
694.0,0.4911,0.9904,1.4815
695.0,0.4572,0.9886,1.4458
696.0,0.5111,0.9887,1.4998
697.0,0.4855,0.9718,1.4573
698.0,0.5253,0.9771,1.5024
699.0,0.5059,0.9976,1.5035
700.0,0.4996,1.0325,1.5321
701.0,0.4935,0.9695,1.463
702.0,0.4761,0.9991,1.4752
703.0,0.4558,1.0001,1.4559
704.0,0.4436,0.9911,1.4346999999999999
705.0,0.513,0.985,1.498
706.0,0.4684,0.989,1.4574
707.0,0.5181,0.9768,1.4949
708.0,0.4601,1.0001,1.4602
709.0,0.4823,0.9933,1.4756
710.0,0.4692,0.973,1.4422
